numero,municipio,codigo.ibge,ano,valor
1,Abreu e Lima,2600054,2012,94989566.68
1,Abreu e Lima,2600054,2013,119323282.9
1,Abreu e Lima,2600054,2014,117812252.93
1,Abreu e Lima,2600054,2015,102815128.01
1,Abreu e Lima,2600054,2016,135456790.94
1,Abreu e Lima,2600054,2017,148882670.79
1,Abreu e Lima,2600054,2018,149863685.86
1,Abreu e Lima,2600054,2019,157965132.98
1,Abreu e Lima,2600054,2020,172232780.7
1,Abreu e Lima,2600054,2021,118149536.55
1,Abreu e Lima,2600054,2022,198890001.31
1,Abreu e Lima,2600054,2023,274849611.14
1,Abreu e Lima,2600054,2024,306098594.14
2,Afogados da Ingazeira,2600104,2012,55770065.56
2,Afogados da Ingazeira,2600104,2013,56769680.96
2,Afogados da Ingazeira,2600104,2014,66087027.46
2,Afogados da Ingazeira,2600104,2015,65748969.17
2,Afogados da Ingazeira,2600104,2016,72433739.13
2,Afogados da Ingazeira,2600104,2017,83567840.61
2,Afogados da Ingazeira,2600104,2018,92517764.7
2,Afogados da Ingazeira,2600104,2019,95146381.7
2,Afogados da Ingazeira,2600104,2020,93702467.29
2,Afogados da Ingazeira,2600104,2021,121237658.81
2,Afogados da Ingazeira,2600104,2022,155896639.67
2,Afogados da Ingazeira,2600104,2023,161775905.67
2,Afogados da Ingazeira,2600104,2024,187345784.47
3,Afrânio,2600203,2012,24965661.93
3,Afrânio,2600203,2013,32358864.03
3,Afrânio,2600203,2014,37352506.35
3,Afrânio,2600203,2015,37466134.87
3,Afrânio,2600203,2016,46175366.92
3,Afrânio,2600203,2017,43463767.74
3,Afrânio,2600203,2018,44390921.91
3,Afrânio,2600203,2019,51230718.29
3,Afrânio,2600203,2020,58868708.25
3,Afrânio,2600203,2021,56023340.95
3,Afrânio,2600203,2022,83920636.43
3,Afrânio,2600203,2023,85826170.5
3,Afrânio,2600203,2024,108942588.64
4,Agrestina,2600302,2012,10883602.05
4,Agrestina,2600302,2013,13635796.38
4,Agrestina,2600302,2014,48374565.27
4,Agrestina,2600302,2015,53886773.44
4,Agrestina,2600302,2016,65744612.59
4,Agrestina,2600302,2017,59029464.17
4,Agrestina,2600302,2018,76187067.65
4,Agrestina,2600302,2019,84307560.16
4,Agrestina,2600302,2020,101018290.76
4,Agrestina,2600302,2021,91919121
4,Agrestina,2600302,2022,113651124.69
4,Agrestina,2600302,2023,136430940.49
4,Agrestina,2600302,2024,158047187.31
5,Água Preta,2600401,2012,14276631.84
5,Água Preta,2600401,2013,13004717.74
5,Água Preta,2600401,2014,24941312.93
5,Água Preta,2600401,2015,57856468.54
5,Água Preta,2600401,2016,63568962.54
5,Água Preta,2600401,2017,66073623.51
5,Água Preta,2600401,2018,73407578.36
5,Água Preta,2600401,2019,74924714.52
5,Água Preta,2600401,2020,84758629.52
5,Água Preta,2600401,2021,84270099.13
5,Água Preta,2600401,2022,112920520.46
5,Água Preta,2600401,2023,118529102.85
5,Água Preta,2600401,2024,137524457.09
6,Águas Belas,2600500,2012,61786819.14
6,Águas Belas,2600500,2013,65026535.32
6,Águas Belas,2600500,2014,69824774.61
6,Águas Belas,2600500,2015,72665106.44
6,Águas Belas,2600500,2016,71628544.78
6,Águas Belas,2600500,2017,81990365.81
6,Águas Belas,2600500,2018,89794812.21
6,Águas Belas,2600500,2019,93165330.47
6,Águas Belas,2600500,2020,104570471.5
6,Águas Belas,2600500,2021,114750666.42
6,Águas Belas,2600500,2022,148617133.97
6,Águas Belas,2600500,2023,167921800.11
6,Águas Belas,2600500,2024,142527987.89
7,Alagoinha,2600609,2012,6291892.29
7,Alagoinha,2600609,2013,4560439.92
7,Alagoinha,2600609,2014,30227833.22
7,Alagoinha,2600609,2015,30394286.01
7,Alagoinha,2600609,2016,27826369.57
7,Alagoinha,2600609,2017,34348500.55
7,Alagoinha,2600609,2018,36348133.59
7,Alagoinha,2600609,2019,39785036.4
7,Alagoinha,2600609,2020,43837139.76
7,Alagoinha,2600609,2021,49229321.12
7,Alagoinha,2600609,2022,64223684.26
7,Alagoinha,2600609,2023,69771817.4
7,Alagoinha,2600609,2024,77710164.4
8,Aliança,2600708,2012,49091311.43
8,Aliança,2600708,2013,53777870.96
8,Aliança,2600708,2014,65965576.68
8,Aliança,2600708,2015,64339040.15
8,Aliança,2600708,2016,70177001.37
8,Aliança,2600708,2017,78212999.25
8,Aliança,2600708,2018,83338547.93
8,Aliança,2600708,2019,89908128.2
8,Aliança,2600708,2020,92972194.16
8,Aliança,2600708,2021,108819755.75
8,Aliança,2600708,2022,141350567.5
8,Aliança,2600708,2023,158029303.26
8,Aliança,2600708,2024,173596345.07
9,Altinho,2600807,2012,16052024.03
9,Altinho,2600807,2013,28683985.03
9,Altinho,2600807,2014,29217988.54
9,Altinho,2600807,2015,39833042.21
9,Altinho,2600807,2016,34137121.95
9,Altinho,2600807,2017,43261374.87
9,Altinho,2600807,2018,58520782.67
9,Altinho,2600807,2019,48068145.18
9,Altinho,2600807,2020,51248993.41
9,Altinho,2600807,2021,61220416.39
9,Altinho,2600807,2022,69502817.73
9,Altinho,2600807,2023,81886378.02
9,Altinho,2600807,2024,96369376.11
10,Amaraji,2600906,2012,18965344.27
10,Amaraji,2600906,2013,22640393.73
10,Amaraji,2600906,2014,49563382.2
10,Amaraji,2600906,2015,51894820.76
10,Amaraji,2600906,2016,52189733.88
10,Amaraji,2600906,2017,43804312.47
10,Amaraji,2600906,2018,47573578.21
10,Amaraji,2600906,2019,53729047.11
10,Amaraji,2600906,2020,60334053.35
10,Amaraji,2600906,2021,70336281.91
10,Amaraji,2600906,2022,85185658.62
10,Amaraji,2600906,2023,94018912.16
10,Amaraji,2600906,2024,97710533.42
11,Angelim,2601003,2012,17792097.02
11,Angelim,2601003,2013,20263946.53
11,Angelim,2601003,2014,23239534.08
11,Angelim,2601003,2015,23116523.42
11,Angelim,2601003,2016,30394959.7
11,Angelim,2601003,2017,17659279.53
11,Angelim,2601003,2018,33144376.05
11,Angelim,2601003,2019,35589662.37
11,Angelim,2601003,2020,37860096.1
11,Angelim,2601003,2021,40327313.35
11,Angelim,2601003,2022,56763258.26
11,Angelim,2601003,2023,56515938.96
11,Angelim,2601003,2024,59229910.97
12,Araçoiaba,2601052,2012,24834500.47
12,Araçoiaba,2601052,2013,13328675.39
12,Araçoiaba,2601052,2014,1960029.97
12,Araçoiaba,2601052,2015,33859603.3
12,Araçoiaba,2601052,2016,38634178.94
12,Araçoiaba,2601052,2017,40616340.85
12,Araçoiaba,2601052,2018,44167024.48
12,Araçoiaba,2601052,2019,45520220.68
12,Araçoiaba,2601052,2020,52397197.55
12,Araçoiaba,2601052,2021,59516324.52
12,Araçoiaba,2601052,2022,82579083.52
12,Araçoiaba,2601052,2023,83862276.66
12,Araçoiaba,2601052,2024,74191208.41
13,Araripina,2601102,2012,26183515.63
13,Araripina,2601102,2013,100700827.71
13,Araripina,2601102,2014,125074077.49
13,Araripina,2601102,2015,140661517.67
13,Araripina,2601102,2016,124850389.27
13,Araripina,2601102,2017,154878760.25
13,Araripina,2601102,2018,173210590.77
13,Araripina,2601102,2019,176155755.91
13,Araripina,2601102,2020,195878488.42
13,Araripina,2601102,2021,207380365.82
13,Araripina,2601102,2022,267971017.63
13,Araripina,2601102,2023,303646901.45
13,Araripina,2601102,2024,399996173.99
14,Arcoverde,2601201,2012,42523244.12
14,Arcoverde,2601201,2013,25086861.62
14,Arcoverde,2601201,2014,102710173.63
14,Arcoverde,2601201,2015,125779298.26
14,Arcoverde,2601201,2016,130752013.11
14,Arcoverde,2601201,2017,139856028.07
14,Arcoverde,2601201,2018,149086022.77
14,Arcoverde,2601201,2019,161175792.5
14,Arcoverde,2601201,2020,207074044.62
14,Arcoverde,2601201,2021,202424469.05
14,Arcoverde,2601201,2022,238057728.87
14,Arcoverde,2601201,2023,269884443.84
14,Arcoverde,2601201,2024,265097176.15
15,Barra de Guabiraba,2601300,2012,21140503.15
15,Barra de Guabiraba,2601300,2013,20343882.23
15,Barra de Guabiraba,2601300,2014,18254234.68
15,Barra de Guabiraba,2601300,2015,29326455.15
15,Barra de Guabiraba,2601300,2016,30487925.81
15,Barra de Guabiraba,2601300,2017,33691237.15
15,Barra de Guabiraba,2601300,2018,36845658.73
15,Barra de Guabiraba,2601300,2019,36977775.31
15,Barra de Guabiraba,2601300,2020,41803079.18
15,Barra de Guabiraba,2601300,2021,46273252.65
15,Barra de Guabiraba,2601300,2022,57580339.02
15,Barra de Guabiraba,2601300,2023,65453371
15,Barra de Guabiraba,2601300,2024,72686180.46
16,Barreiros,2601409,2012,55044581.48
16,Barreiros,2601409,2013,5708386.55
16,Barreiros,2601409,2014,79941302.61
16,Barreiros,2601409,2015,81649446.38
16,Barreiros,2601409,2016,83715085.75
16,Barreiros,2601409,2017,90682531.8
16,Barreiros,2601409,2018,76426678.31
16,Barreiros,2601409,2019,93165868.63
16,Barreiros,2601409,2020,112270366.69
16,Barreiros,2601409,2021,113197860.34
16,Barreiros,2601409,2022,152987027.17
16,Barreiros,2601409,2023,171863752.72
16,Barreiros,2601409,2024,201471817.26
17,Belém de Maria,2601508,2012,18184136.77
17,Belém de Maria,2601508,2013,22356507.94
17,Belém de Maria,2601508,2014,24627889.47
17,Belém de Maria,2601508,2015,23413093.01
17,Belém de Maria,2601508,2016,21507319.9
17,Belém de Maria,2601508,2017,27685469.38
17,Belém de Maria,2601508,2018,31555141.94
17,Belém de Maria,2601508,2019,30947397.72
17,Belém de Maria,2601508,2020,34980655.88
17,Belém de Maria,2601508,2021,39582900.64
17,Belém de Maria,2601508,2022,45286043.5
17,Belém de Maria,2601508,2023,50415549.58
17,Belém de Maria,2601508,2024,63015278.85
18,Belém do São Francisco,2601607,2012,32173903.78
18,Belém do São Francisco,2601607,2013,32785346.76
18,Belém do São Francisco,2601607,2014,33895274.23
18,Belém do São Francisco,2601607,2015,37763384.43
18,Belém do São Francisco,2601607,2016,40758752.4
18,Belém do São Francisco,2601607,2017,50865008.69
18,Belém do São Francisco,2601607,2018,53091397.84
18,Belém do São Francisco,2601607,2019,55553252.48
18,Belém do São Francisco,2601607,2020,72305631.95
18,Belém do São Francisco,2601607,2021,64506973.72
18,Belém do São Francisco,2601607,2022,83711271.05
18,Belém do São Francisco,2601607,2023,92343798.68
18,Belém do São Francisco,2601607,2024,108807448
19,Belo Jardim,2601706,2012,32081659.09
19,Belo Jardim,2601706,2013,13905101.58
19,Belo Jardim,2601706,2014,128345561.39
19,Belo Jardim,2601706,2015,120315255.4
19,Belo Jardim,2601706,2016,151345259.26
19,Belo Jardim,2601706,2017,132364592.26
19,Belo Jardim,2601706,2018,195402553.07
19,Belo Jardim,2601706,2019,179635634.8
19,Belo Jardim,2601706,2020,182044974.5
19,Belo Jardim,2601706,2021,184873612.37
19,Belo Jardim,2601706,2022,248004090.26
19,Belo Jardim,2601706,2023,263740848
19,Belo Jardim,2601706,2024,329901079
20,Betânia,2601805,2012,23191392.98
20,Betânia,2601805,2013,23240867.15
20,Betânia,2601805,2014,19140492.55
20,Betânia,2601805,2015,27187999.2
20,Betânia,2601805,2016,27585293.21
20,Betânia,2601805,2017,30388583.64
20,Betânia,2601805,2018,34381253.01
20,Betânia,2601805,2019,35684728.25
20,Betânia,2601805,2020,41556370.64
20,Betânia,2601805,2021,43703173.61
20,Betânia,2601805,2022,60648638.5
20,Betânia,2601805,2023,70741784.35
20,Betânia,2601805,2024,81291308.01
21,Bezerros,2601904,2012,13906657.92
21,Bezerros,2601904,2013,7378090.57
21,Bezerros,2601904,2014,44561131.72
21,Bezerros,2601904,2015,97520350.89
21,Bezerros,2601904,2016,99263421.07
21,Bezerros,2601904,2017,120740675.06
21,Bezerros,2601904,2018,125351992.93
21,Bezerros,2601904,2019,132214317.25
21,Bezerros,2601904,2020,139256013.16
21,Bezerros,2601904,2021,145301131.22
21,Bezerros,2601904,2022,186013004.01
21,Bezerros,2601904,2023,214221768.83
21,Bezerros,2601904,2024,234969857.66
22,Bodocó,2602001,2012,55017129.51
22,Bodocó,2602001,2013,47598602.06
22,Bodocó,2602001,2014,68003322.29
22,Bodocó,2602001,2015,65631586.44
22,Bodocó,2602001,2016,65654280.4
22,Bodocó,2602001,2017,72529035.58
22,Bodocó,2602001,2018,81714467.85
22,Bodocó,2602001,2019,89573918.92
22,Bodocó,2602001,2020,92444195.29
22,Bodocó,2602001,2021,91727921.11
22,Bodocó,2602001,2022,129175636.7
22,Bodocó,2602001,2023,149589507.77
22,Bodocó,2602001,2024,168199169.73
23,Bom Conselho,2602100,2012,22423061.16
23,Bom Conselho,2602100,2013,41170197.98
23,Bom Conselho,2602100,2014,38074377.76
23,Bom Conselho,2602100,2015,77652697.38
23,Bom Conselho,2602100,2016,86265665.8
23,Bom Conselho,2602100,2017,104326382.12
23,Bom Conselho,2602100,2018,116673502.86
23,Bom Conselho,2602100,2019,120268966.17
23,Bom Conselho,2602100,2020,118548908.89
23,Bom Conselho,2602100,2021,127247700.52
23,Bom Conselho,2602100,2022,157659365.49
23,Bom Conselho,2602100,2023,174360183.67
23,Bom Conselho,2602100,2024,239121132.3
24,Bom Jardim,2602209,2012,35244432.94
24,Bom Jardim,2602209,2013,49960734.91
24,Bom Jardim,2602209,2014,57643749.39
24,Bom Jardim,2602209,2015,61360887.04
24,Bom Jardim,2602209,2016,69135980.45
24,Bom Jardim,2602209,2017,72216546.3
24,Bom Jardim,2602209,2018,76539147.69
24,Bom Jardim,2602209,2019,82303995.61
24,Bom Jardim,2602209,2020,99989319.22
24,Bom Jardim,2602209,2021,101555936.63
24,Bom Jardim,2602209,2022,147514433.03
24,Bom Jardim,2602209,2023,144114188.85
24,Bom Jardim,2602209,2024,186361674.63
25,Bonito,2602308,2012,20048548.18
25,Bonito,2602308,2013,13943943.06
25,Bonito,2602308,2014,63551018.31
25,Bonito,2602308,2015,60781147.63
25,Bonito,2602308,2016,67184501.64
25,Bonito,2602308,2017,78754501.89
25,Bonito,2602308,2018,80718932.87
25,Bonito,2602308,2019,91962960.84
25,Bonito,2602308,2020,92313752.57
25,Bonito,2602308,2021,106378376.01
25,Bonito,2602308,2022,123647602.01
25,Bonito,2602308,2023,145660486.46
25,Bonito,2602308,2024,189357967.46
26,Brejão,2602407,2012,17524669.5
26,Brejão,2602407,2013,19691546.07
26,Brejão,2602407,2014,24979210.18
26,Brejão,2602407,2015,19982629.24
26,Brejão,2602407,2016,26999860.23
26,Brejão,2602407,2017,20368697.25
26,Brejão,2602407,2018,30953771.1
26,Brejão,2602407,2019,30721018.72
26,Brejão,2602407,2020,33756880
26,Brejão,2602407,2021,40896613.54
26,Brejão,2602407,2022,51488969.51
26,Brejão,2602407,2023,63740342.95
26,Brejão,2602407,2024,79570138.84
27,Brejinho,2602506,2012,14608684.98
27,Brejinho,2602506,2013,14365965.85
27,Brejinho,2602506,2014,18853793.26
27,Brejinho,2602506,2015,16325956.94
27,Brejinho,2602506,2016,17317918.06
27,Brejinho,2602506,2017,17528277.4
27,Brejinho,2602506,2018,23473853.9
27,Brejinho,2602506,2019,26217994.31
27,Brejinho,2602506,2020,31513650.18
27,Brejinho,2602506,2021,30962546.6
27,Brejinho,2602506,2022,4621108.5
27,Brejinho,2602506,2023,49117708.26
27,Brejinho,2602506,2024,75537729.85
28,Brejo da Madre de Deus,2602605,2012,63010256.75
28,Brejo da Madre de Deus,2602605,2013,62679231.76
28,Brejo da Madre de Deus,2602605,2014,72167473.51
28,Brejo da Madre de Deus,2602605,2015,53509222.2
28,Brejo da Madre de Deus,2602605,2016,100048582.88
28,Brejo da Madre de Deus,2602605,2017,99169223.13
28,Brejo da Madre de Deus,2602605,2018,103205033.59
28,Brejo da Madre de Deus,2602605,2019,106335290.5
28,Brejo da Madre de Deus,2602605,2020,115801486.6
28,Brejo da Madre de Deus,2602605,2021,107447026.16
28,Brejo da Madre de Deus,2602605,2022,167655607.75
28,Brejo da Madre de Deus,2602605,2023,186591987.75
28,Brejo da Madre de Deus,2602605,2024,221186611.41
29,Buenos Aires,2602704,2012,19049223.6
29,Buenos Aires,2602704,2013,21251640.46
29,Buenos Aires,2602704,2014,23292432.83
29,Buenos Aires,2602704,2015,23358995.32
29,Buenos Aires,2602704,2016,25347146.66
29,Buenos Aires,2602704,2017,25551952.23
29,Buenos Aires,2602704,2018,31527748.68
29,Buenos Aires,2602704,2019,32744050.84
29,Buenos Aires,2602704,2020,35626505.77
29,Buenos Aires,2602704,2021,38193127.32
29,Buenos Aires,2602704,2022,54593917.62
29,Buenos Aires,2602704,2023,62662565.68
29,Buenos Aires,2602704,2024,78465825.86
30,Buíque,2602803,2012,63452324.92
30,Buíque,2602803,2013,68812931.71
30,Buíque,2602803,2014,76302247.57
30,Buíque,2602803,2015,81576883.6
30,Buíque,2602803,2016,86411199.74
30,Buíque,2602803,2017,100464127.09
30,Buíque,2602803,2018,105796841.25
30,Buíque,2602803,2019,113571356.52
30,Buíque,2602803,2020,127998558.98
30,Buíque,2602803,2021,138319207.4
30,Buíque,2602803,2022,170536770.8
30,Buíque,2602803,2023,188290098.54
30,Buíque,2602803,2024,210854306.08
31,Cabo de Santo Agostinho,2602902,2012,130397779.42
31,Cabo de Santo Agostinho,2602902,2013,148342448.84
31,Cabo de Santo Agostinho,2602902,2014,520251406.28
31,Cabo de Santo Agostinho,2602902,2015,503091739.48
31,Cabo de Santo Agostinho,2602902,2016,539661814.77
31,Cabo de Santo Agostinho,2602902,2017,588543880.73
31,Cabo de Santo Agostinho,2602902,2018,717824629.67
31,Cabo de Santo Agostinho,2602902,2019,770139099.36
31,Cabo de Santo Agostinho,2602902,2020,768418106.88
31,Cabo de Santo Agostinho,2602902,2021,846218030.03
31,Cabo de Santo Agostinho,2602902,2022,1140434818.47
31,Cabo de Santo Agostinho,2602902,2023,1067651303.18
31,Cabo de Santo Agostinho,2602902,2024,1215503241.39
32,Cabrobó,2603009,2012,52860510.47
32,Cabrobó,2603009,2013,55269632.53
32,Cabrobó,2603009,2014,67639246.58
32,Cabrobó,2603009,2015,67662606
32,Cabrobó,2603009,2016,71018552.43
32,Cabrobó,2603009,2017,75890976.9
32,Cabrobó,2603009,2018,78616491.2
32,Cabrobó,2603009,2019,78205798.79
32,Cabrobó,2603009,2020,81772833.21
32,Cabrobó,2603009,2021,92963428.84
32,Cabrobó,2603009,2022,124615277.89
32,Cabrobó,2603009,2023,149054062.52
32,Cabrobó,2603009,2024,
33,Cachoeirinha,2603108,2012,16167062.91
33,Cachoeirinha,2603108,2013,24656795.3
33,Cachoeirinha,2603108,2014,29794155.66
33,Cachoeirinha,2603108,2015,16833233.44
33,Cachoeirinha,2603108,2016,37010164.57
33,Cachoeirinha,2603108,2017,37462777.05
33,Cachoeirinha,2603108,2018,42577491.78
33,Cachoeirinha,2603108,2019,43491041.55
33,Cachoeirinha,2603108,2020,47365388.56
33,Cachoeirinha,2603108,2021,49506376.62
33,Cachoeirinha,2603108,2022,72154936.64
33,Cachoeirinha,2603108,2023,75226658.51
33,Cachoeirinha,2603108,2024,86652034.95
34,Caetés,2603207,2012,30792129.81
34,Caetés,2603207,2013,41285879.98
34,Caetés,2603207,2014,48061149.17
34,Caetés,2603207,2015,50443037.75
34,Caetés,2603207,2016,58882669.75
34,Caetés,2603207,2017,57596402.69
34,Caetés,2603207,2018,60808279.04
34,Caetés,2603207,2019,66668403.29
34,Caetés,2603207,2020,77100565.32
34,Caetés,2603207,2021,83119369
34,Caetés,2603207,2022,102850341.29
34,Caetés,2603207,2023,114463853.34
34,Caetés,2603207,2024,132525881.09
35,Calçado,2603306,2012,17733296.21
35,Calçado,2603306,2013,23609373.67
35,Calçado,2603306,2014,23927797.31
35,Calçado,2603306,2015,27689768.8
35,Calçado,2603306,2016,29785295.43
35,Calçado,2603306,2017,32840742.56
35,Calçado,2603306,2018,34953207.51
35,Calçado,2603306,2019,36389981.5
35,Calçado,2603306,2020,39068043.51
35,Calçado,2603306,2021,43521307.24
35,Calçado,2603306,2022,53336218.65
35,Calçado,2603306,2023,10079970.86
35,Calçado,2603306,2024,66457804.38
36,Calumbi,2603405,2012,13738862.18
36,Calumbi,2603405,2013,14842991.64
36,Calumbi,2603405,2014,14622240.28
36,Calumbi,2603405,2015,15814911.69
36,Calumbi,2603405,2016,14970062.65
36,Calumbi,2603405,2017,16675410.42
36,Calumbi,2603405,2018,16018124.32
36,Calumbi,2603405,2019,23875713.59
36,Calumbi,2603405,2020,27818482.7
36,Calumbi,2603405,2021,29543910.91
36,Calumbi,2603405,2022,38637395.68
36,Calumbi,2603405,2023,45925770.09
36,Calumbi,2603405,2024,50362201.51
37,Camaragibe,2603454,2012,167864421.26
37,Camaragibe,2603454,2013,164874705.95
37,Camaragibe,2603454,2014,193894304.79
37,Camaragibe,2603454,2015,214548016.55
37,Camaragibe,2603454,2016,160556135.57
37,Camaragibe,2603454,2017,259029720.52
37,Camaragibe,2603454,2018,290752315.85
37,Camaragibe,2603454,2019,151045906.11
37,Camaragibe,2603454,2020,307584248.23
37,Camaragibe,2603454,2021,338325711.49
37,Camaragibe,2603454,2022,423773447.81
37,Camaragibe,2603454,2023,427533882.7
37,Camaragibe,2603454,2024,549383095.11
38,Camocim de São Félix,2603504,2012,25443597.87
38,Camocim de São Félix,2603504,2013,26325576.96
38,Camocim de São Félix,2603504,2014,37904461.21
38,Camocim de São Félix,2603504,2015,33619873.9
38,Camocim de São Félix,2603504,2016,35985153.58
38,Camocim de São Félix,2603504,2017,35973411.43
38,Camocim de São Félix,2603504,2018,37055593.41
38,Camocim de São Félix,2603504,2019,40221417.04
38,Camocim de São Félix,2603504,2020,46149948.9
38,Camocim de São Félix,2603504,2021,45741809.44
38,Camocim de São Félix,2603504,2022,65966808.33
38,Camocim de São Félix,2603504,2023,67678864.92
38,Camocim de São Félix,2603504,2024,82185338.5
39,Camutanga,2603603,2012,11489563.33
39,Camutanga,2603603,2013,22847350.41
39,Camutanga,2603603,2014,24876334.26
39,Camutanga,2603603,2015,25543422.75
39,Camutanga,2603603,2016,28401518.35
39,Camutanga,2603603,2017,30047053.39
39,Camutanga,2603603,2018,30631378.05
39,Camutanga,2603603,2019,31690794.52
39,Camutanga,2603603,2020,34621264.26
39,Camutanga,2603603,2021,31154071.15
39,Camutanga,2603603,2022,42412707.67
39,Camutanga,2603603,2023,21461239.61
39,Camutanga,2603603,2024,23216582.77
40,Canhotinho,2603702,2012,9733220.64
40,Canhotinho,2603702,2013,13138795.22
40,Canhotinho,2603702,2014,45818281.96
40,Canhotinho,2603702,2015,46078176.06
40,Canhotinho,2603702,2016,47767769.63
40,Canhotinho,2603702,2017,55401682.74
40,Canhotinho,2603702,2018,57991475.2
40,Canhotinho,2603702,2019,66603210.98
40,Canhotinho,2603702,2020,75790975.77
40,Canhotinho,2603702,2021,74694951.6
40,Canhotinho,2603702,2022,100240569.81
40,Canhotinho,2603702,2023,106593011.44
40,Canhotinho,2603702,2024,115971144.12
41,Capoeiras,2603801,2012,7817712.1
41,Capoeiras,2603801,2013,38119149.65
41,Capoeiras,2603801,2014,42730675.21
41,Capoeiras,2603801,2015,45769488.79
41,Capoeiras,2603801,2016,49836887.98
41,Capoeiras,2603801,2017,46457880.04
41,Capoeiras,2603801,2018,49868012.95
41,Capoeiras,2603801,2019,54008864.87
41,Capoeiras,2603801,2020,53817757.26
41,Capoeiras,2603801,2021,61884167.47
41,Capoeiras,2603801,2022,78665489.05
41,Capoeiras,2603801,2023,91824971.09
41,Capoeiras,2603801,2024,111363215.59
42,Carnaíba,2603900,2012,28793380.6
42,Carnaíba,2603900,2013,36006169.96
42,Carnaíba,2603900,2014,39318904.59
42,Carnaíba,2603900,2015,36688607.98
42,Carnaíba,2603900,2016,42537467.9
42,Carnaíba,2603900,2017,41096404.14
42,Carnaíba,2603900,2018,50497917.37
42,Carnaíba,2603900,2019,50350130.44
42,Carnaíba,2603900,2020,52750209.87
42,Carnaíba,2603900,2021,62768345.22
42,Carnaíba,2603900,2022,79614387.71
42,Carnaíba,2603900,2023,89596781.47
42,Carnaíba,2603900,2024,118950851.13
43,Carnaubeira da Penha,2603926,2012,10397517.41
43,Carnaubeira da Penha,2603926,2013,18682688.36
43,Carnaubeira da Penha,2603926,2014,26048943.86
43,Carnaubeira da Penha,2603926,2015,23970826.01
43,Carnaubeira da Penha,2603926,2016,15911749.41
43,Carnaubeira da Penha,2603926,2017,26429033.23
43,Carnaubeira da Penha,2603926,2018,27425764.11
43,Carnaubeira da Penha,2603926,2019,30936750.06
43,Carnaubeira da Penha,2603926,2020,32792110.21
43,Carnaubeira da Penha,2603926,2021,36268744.17
43,Carnaubeira da Penha,2603926,2022,49615960.76
43,Carnaubeira da Penha,2603926,2023,54552975.64
43,Carnaubeira da Penha,2603926,2024,61461543.62
44,Carpina,2604007,2012,82707234.7
44,Carpina,2604007,2013,103849743.37
44,Carpina,2604007,2014,99513374.41
44,Carpina,2604007,2015,117438881.46
44,Carpina,2604007,2016,121032498.74
44,Carpina,2604007,2017,127204307.77
44,Carpina,2604007,2018,143666614.03
44,Carpina,2604007,2019,154522794.62
44,Carpina,2604007,2020,161199166.4
44,Carpina,2604007,2021,190121687.22
44,Carpina,2604007,2022,237927473.69
44,Carpina,2604007,2023,267720392.07
44,Carpina,2604007,2024,298341247.88
45,Caruaru,2604106,2012,170625166.89
45,Caruaru,2604106,2013,50627793.38
45,Caruaru,2604106,2014,523620927.17
45,Caruaru,2604106,2015,547839524.03
45,Caruaru,2604106,2016,577032865.82
45,Caruaru,2604106,2017,630896955.34
45,Caruaru,2604106,2018,771717310
45,Caruaru,2604106,2019,874103097.7
45,Caruaru,2604106,2020,894965439.51
45,Caruaru,2604106,2021,969331018.66
45,Caruaru,2604106,2022,1290774265.92
45,Caruaru,2604106,2023,1436151018.95
45,Caruaru,2604106,2024,1638158673.03
46,Casinhas,2604155,2012,24137978.26
46,Casinhas,2604155,2013,26371608.68
46,Casinhas,2604155,2014,30212494.97
46,Casinhas,2604155,2015,27661589.19
46,Casinhas,2604155,2016,26375836.24
46,Casinhas,2604155,2017,35000433.81
46,Casinhas,2604155,2018,37841776.12
46,Casinhas,2604155,2019,37892831.47
46,Casinhas,2604155,2020,42248695.68
46,Casinhas,2604155,2021,45924929.4
46,Casinhas,2604155,2022,59426912.56
46,Casinhas,2604155,2023,70949092.49
46,Casinhas,2604155,2024,96232717.58
47,Catende,2604205,2012,20464277.76
47,Catende,2604205,2013,9883571.27
47,Catende,2604205,2014,56664068.23
47,Catende,2604205,2015,56602021.11
47,Catende,2604205,2016,65718708.46
47,Catende,2604205,2017,78625142.44
47,Catende,2604205,2018,75729847.05
47,Catende,2604205,2019,68300817.81
47,Catende,2604205,2020,80006036.24
47,Catende,2604205,2021,85845801.37
47,Catende,2604205,2022,114423125.05
47,Catende,2604205,2023,127412128.21
47,Catende,2604205,2024,142577747.6
48,Cedro,2604304,2012,19048768.24
48,Cedro,2604304,2013,22605963.82
48,Cedro,2604304,2014,24478883.11
48,Cedro,2604304,2015,26533989.32
48,Cedro,2604304,2016,28011941.55
48,Cedro,2604304,2017,29329569.09
48,Cedro,2604304,2018,31385211.82
48,Cedro,2604304,2019,32315153.45
48,Cedro,2604304,2020,35472498.97
48,Cedro,2604304,2021,41422633.7
48,Cedro,2604304,2022,51176008.22
48,Cedro,2604304,2023,51627435.84
48,Cedro,2604304,2024,62793831.5
49,Chã de Alegria,2604403,2012,19192035.71
49,Chã de Alegria,2604403,2013,21693718.85
49,Chã de Alegria,2604403,2014,25374415.28
49,Chã de Alegria,2604403,2015,25002113.04
49,Chã de Alegria,2604403,2016,24421987.96
49,Chã de Alegria,2604403,2017,28072591.78
49,Chã de Alegria,2604403,2018,31588170.31
49,Chã de Alegria,2604403,2019,32862548.09
49,Chã de Alegria,2604403,2020,36217779.49
